STORE NAME#@LICENSE ID#@ACCOUNT NUMBER#@SQUARE FEET#@BUFFER SIZE#@ADDRESS#@ZIP CODE#@COMMUNITY AREA NAME#@COMMUNITY AREA#@WARD#@CENSUS TRACT#@CENSUS BLOCK#@X COORDINATE#@Y COORDINATE#@LATITUDE#@LONGITUDE#@LOCATION
SHOP & SAVE MARKET#@1991275#@338404#@63426#@A#@5829 S ARCHER AVE#@60638#@GARFIELD RIDGE#@56#@23#@17031560700#@170315607002039#@1140672.64841231#@1868781.97607054#@41.7960196245#@-87.7596833672#@(41.7960196245, -87.7596833672)"
SHOP WISE FOOD#@1334440#@259101#@6000#@B#@316 W 103RD ST#@60628#@ROSELAND#@49#@9#@17031490700#@170314907003028#@1175916.5515061#@1836666.9231696#@41.7071739515#@-87.6314024214#@(41.7071739515, -87.6314024214)"
S & K FOOD & LIQUOR, INC.#@1544#@291#@10001#@A#@7500 S EXCHANGE AVE#@60649#@SOUTH SHORE#@43#@7#@17031431302#@170314313022001#@1195140.81240187#@1855715.29770836#@41.7589927618#@-87.5603778108#@(41.7589927618, -87.5603778108)"
S L PANTRY & GRILL#@2013420#@17935#@2600#@B#@4759 N SHERIDAN RD#@60640#@UPTOWN#@3#@46#@17031031501#@170310315012001#@1168808.07614493#@1932041.45673247#@41.9690466747#@-87.654674059#@(41.9690466747, -87.6546740590)"
SOLID GOLD#@1490386#@203033#@3300#@B#@3821 W ROOSEVELT RD#@60624#@NORTH LAWNDALE#@29#@24#@17031838700#@170318387001005#@1151058.50808789#@1894398.94952069#@41.866119494#@-87.720927574#@(41.8661194940, -87.7209275740)"
SOUTH SHORE FOOD MARKET INC.#@2008403#@349092#@3000#@B#@7501 S JEFFERY BLVD#@60649#@SOUTH SHORE#@43#@8#@17031431200#@170314312002008#@1190880.91025726#@1855602.52881566#@41.7587872873#@-87.5759934845#@(41.7587872873, -87.5759934845)"
S. S. FOOD & LIQUOR#@1476109#@272992#@2703#@B#@2427 N CLARK ST#@60614#@LINCOLN PARK#@7#@43#@17031070101#@170310701012002#@1172706.70783162#@1916520.74364129#@41.9263716974#@-87.6408000783#@(41.9263716974, -87.6408000783)"
STANLEY'S#@15042#@6609#@10001#@A#@1558 N ELSTON AVE#@60622#@WEST TOWN#@24#@32#@17031842300#@170318423001025#@1166918.65047697#@1910717.90262335#@41.9105746696#@-87.6622352294#@(41.9105746696, -87.6622352294)"
STEVE FOOD & LIQUOR#@47965#@11529#@3500#@B#@6058 S RACINE AVE#@60636#@WEST ENGLEWOOD#@67#@16#@17031670900#@170316709001004#@1169324.29587582#@1864367.90450509#@41.7833341838#@-87.6547432794#@(41.7833341838, -87.6547432794)"
STOP & GO FOOD MART#@26776#@11123#@3250#@B#@1622 W MONTEREY AVE#@60643#@MORGAN PARK#@75#@34#@17031750600#@170317506004009#@1167414.12084968#@1830185.84306835#@41.6895747692#@-87.6627231456#@(41.6895747692, -87.6627231456)"
S & T PROVISION CO INC#@12173#@6018#@10001#@A#@3804 W 111TH ST#@60655#@MOUNT GREENWOOD#@74#@19#@17031740300#@170317403001022#@1152946.91290339#@1830759.51987497#@41.6914459103#@-87.7156731039#@(41.6914459103, -87.7156731039)"
STRACK & VAN TIL#@1798602#@308026#@65400#@A#@2627 N ELSTON AVE#@60647#@LOGAN SQUARE#@22#@1#@17031830900#@170318309001006#@1161027.14811836#@1917565.45132526#@41.929489274#@-87.6836878249#@(41.9294892740, -87.6836878249)"
SUN LIQUORS#@19461#@88712#@4350#@B#@1101 W GRANVILLE AVE#@60660#@EDGEWATER#@77#@48#@17031030102#@170310301022001#@1167723.78390862#@1941296.29997377#@41.9944657079#@-87.6583928132#@(41.9944657079, -87.6583928132)"
SUNRISE FOOD AND LIQUORS#@21927#@9067#@7000#@B#@3737 W CHICAGO AVE#@60651#@HUMBOLDT PARK#@23#@27#@17031231500#@170312315006001#@1151180.72529161#@1905039.07619937#@41.895314759#@-87.7201998415#@(41.8953147590, -87.7201998415)"
SUPER DOLLAR AND UP 4, INC.#@1597521#@291475#@4000#@B#@1604 W 59TH ST#@60636#@WEST ENGLEWOOD#@67#@15#@670300#@170316703001011#@1166621.80272816#@1865628.90702897#@41.7868526305#@-87.6646155793#@(41.7868526305, -87.6646155793)"
SUPER DOLLAR DISCOUNT#@2032403#@353027#@3500#@B#@4801 S ASHLAND AVE#@60609#@NEW CITY#@61#@20#@17031611200#@170316112002007#@1166523.00769391#@1872858.61841435#@41.8066939242#@-87.6647716526#@(41.8066939242, -87.6647716526)"
SUPER FOOD & LIQUORS, INC.#@40429#@15748#@4000#@B#@1049 W BRYN MAWR AVE#@60660#@EDGEWATER#@77#@48#@17031030701#@170310307011001#@1168094.00291691#@1937326.29625046#@41.983563915#@-87.657146291#@(41.9835639150, -87.6571462910)"
SUPER FURNITURE & FOOD MART#@2060727#@357170#@4000#@B#@5257 S ASHLAND AVE#@60609#@NEW CITY#@61#@16#@17031611900#@170316119001005#@1166612.1687413#@1869626.45436595#@41.7978225881#@-87.6645368783#@(41.7978225881, -87.6645368783)"
SUPERIOR NUT & CANDY  CO.I INC.#@1122087#@26728#@10005#@A#@1111 W 40TH ST#@60609#@NEW CITY#@61#@11#@17031842600#@170318426002016#@1169479.08333998#@1878079.69632008#@41.820957494#@-87.6537783218#@(41.8209574940, -87.6537783218)"
SUPER JIM'S#@37540#@33441#@4500#@B#@5147 W DIVISION ST#@60651#@AUSTIN#@25#@37#@17031251100#@170312511004002#@1141624.10205595#@1907462.59596868#@41.9021472222#@-87.7552393884#@(41.9021472222, -87.7552393884)"
SUPERMARKET & TAQUERIA CARO#@2014104#@310507#@4524#@B#@4937 W 47TH ST#@60638#@GARFIELD RIDGE#@56#@23#@17031560300#@170315603001003#@1144086.20479663#@1872974.31426107#@41.8074608778#@-87.747060571#@(41.8074608778, -87.7470605710)"
SUPER MAS MARKET#@1997806#@347422#@32000#@A#@1422 W 47TH ST#@60609#@NEW CITY#@61#@3#@17031842600#@170318426002060#@1167499.01447433#@1873621.13257985#@41.8087654583#@-87.6611701084#@(41.8087654583, -87.6611701084)"
SUPERMERCADO ALEX#@1772307#@4076#@9375#@B#@4134 W 31ST ST#@60623#@SOUTH LAWNDALE#@30#@22#@17031301803#@170313018032019#@1149168.23715559#@1883754.74110986#@41.8369472381#@-87.7281423632#@(41.8369472381, -87.7281423632)"
SUPERMERCADO CHAPALA#@32236#@86830#@10001#@A#@7117 N CLARK ST#@60626#@ROGERS PARK#@1#@49#@17031010702#@170310107024002#@1163327.6427636#@1947643.23608574#@42.0119757995#@-87.6743840578#@(42.0119757995, -87.6743840578)"
SUPERMERCADO EL CUBANO INC#@57265#@6678#@2750#@B#@4939 S ASHLAND AVE#@60609#@NEW CITY#@61#@20#@17031611200#@170316112002009#@1166552.07042591#@1871797.80961081#@41.803782323#@-87.6646953279#@(41.8037823230, -87.6646953279)"
SUPERMERCADO EL GUERO #10 INC#@39978#@10046#@10001#@A#@4023 S ARCHER AVE#@60632#@BRIGHTON PARK#@58#@12#@17031580600#@170315806002005#@1158673.0725754#@1877860.26829121#@41.8205830407#@-87.693426166#@(41.8205830407, -87.6934261660)"
SUPERMERCADO EL GUERO NO. 8#@20973#@8662#@14000#@A#@2101 W CERMAK RD#@60608#@LOWER WEST SIDE#@31#@25#@17031841300#@170318413001000#@1162678.16235076#@1889348.68268401#@41.8520256918#@-87.6784122433#@(41.8520256918, -87.6784122433)"
SUPER MERCADO EL GUERRO#@7546#@3857#@9375#@B#@1701 W 47TH ST#@60609#@NEW CITY#@61#@20#@17031611300#@170316113003000#@1165786.54566051#@1873500.58323464#@41.8084712383#@-87.6674545133#@(41.8084712383, -87.6674545133)"
SUPERMERCADO EL MEXICANO#@1840895#@295467#@4387#@B#@6701 N CLARK ST#@60626#@ROGERS PARK#@1#@49#@17031830600#@170318306002009#@1163903.50848184#@1944589.81918255#@42.0035849743#@-87.6723519319#@(42.0035849743, -87.6723519319)"
SUPERMERCADO GELA'S#@67273#@20695#@3125#@B#@2701 S LAWNDALE AVE#@60623#@SOUTH LAWNDALE#@30#@22#@17031301701#@170313017012003#@1152182.02965927#@1885772.17493176#@41.8424245295#@-87.7170303155#@(41.8424245295, -87.7170303155)"
SUPERMERCADO GUADALAJARA #2#@3991#@23651#@6000#@B#@2300 S KEDZIE AVE#@60623#@SOUTH LAWNDALE#@30#@24#@17031300800#@170313008001012#@1155346.70128594#@1888503.80286301#@41.8498575327#@-87.7053434771#@(41.8498575327, -87.7053434771)"
SUPERMERCADO GUERRERO#@2042000#@354339#@3800#@B#@3100 W CERMAK RD#@60623#@SOUTH LAWNDALE#@30#@24#@17031841700#@170318417001009#@1156013.48818386#@1889256.04643544#@41.8519083675#@-87.702875989#@(41.8519083675, -87.7028759890)"
SUPER MERCADO LA CHIQUITA#@6054#@3546#@9500#@B#@3555 W 26TH ST#@60623#@SOUTH LAWNDALE#@30#@22#@17031301600#@170313016001005#@1152851.98086104#@1886452.83417634#@41.8442791237#@-87.7145537663#@(41.8442791237, -87.7145537663)"
SUPERMERCADO LA CHIQUTIA # 4#@49303#@89325#@10001#@A#@2623 S PULASKI RD#@60623#@SOUTH LAWNDALE#@30#@22#@17031301701#@170313017013005#@1150175.89520294#@1886162.49723979#@41.8435348913#@-87.7243821794#@(41.8435348913, -87.7243821794)"
SUPERMERCADO LA VILLA#@1800261#@313811#@9000#@B#@5020 W FULLERTON AVE#@60639#@BELMONT CRAGIN#@19#@31#@17031190800#@170311908003018#@1142420.00858318#@1915530.87975616#@41.9242727136#@-87.7521150377#@(41.9242727136, -87.7521150377)"
Supermercado Santos#@1091886#@206261#@4000#@B#@4045 W 31ST ST#@60623#@SOUTH LAWNDALE#@30#@22#@17031830500#@170318305001001#@1149716.40489985#@1883686.7191199#@41.8367499608#@-87.7261326568#@(41.8367499608, -87.7261326568)"
SUPERMERCADO TEPECOA GUERRERO#@1493584#@277252#@3500#@B#@3629 W 63RD ST#@60629#@WEST LAWN#@65#@13#@17031650302#@170316503021002#@1153106.48328579#@1862551.20428883#@41.7786847162#@-87.7142516633#@(41.7786847162, -87.7142516633)"
SWEQI FOOD MART, INC.#@2055024#@356315#@2600#@B#@4100 W NORTH AVE#@60639#@HUMBOLDT PARK#@23#@30#@17031230500#@170312306001001#@1148781.2363983#@1910359.36250027#@41.9099608832#@-87.7288749604#@(41.9099608832, -87.7288749604)"
SZYMANSKI BROS, INC#@18082#@86677#@3000#@B#@6016 W IRVING RD#@60634#@PORTAGE PARK#@15#@38#@17031150502#@170311505022015#@1135438.85537912#@1926007.88654451#@41.9531497374#@-87.7775174877#@(41.9531497374, -87.7775174877)"
TAI NAM CORPORATION#@34508#@88874#@10001#@A#@4925 N BROADWAY#@60640#@UPTOWN#@3#@48#@17031031200#@170310312002004#@1167456.93386369#@1933184.89105096#@41.972213557#@-87.6596091001#@(41.9722135570, -87.6596091001)"
TAI WAH GROCERY#@28038#@63654#@3200#@B#@2226 S WENTWORTH AVE#@60616#@ARMOUR SQUARE#@34#@25#@17031841100#@170318411004018#@1175283.35286558#@1889485.20819829#@41.8521271977#@-87.6321439957#@(41.8521271977, -87.6321439957)"
THE CELLAR#@1574603#@286737#@5000#@B#@3106 N HARLEM AVE#@60634#@DUNNING#@17#@36#@17031170900#@170311709001018#@1127497.70744946#@1919931.53867147#@41.9366131328#@-87.8068475211#@(41.9366131328, -87.8068475211)"
THE FISH KEG INC#@4908#@3299#@4000#@B#@2233 W HOWARD ST#@60645#@WEST RIDGE#@2#@49#@17031020100#@170310201002001#@1160144.83666725#@1950322.62500223#@42.0193947424#@-87.6860204976#@(42.0193947424, -87.6860204976)"
THE MARKET PLACE FOODSTORE#@10794#@24875#@16900#@A#@521 W DIVERSEY PKWY#@60614#@LINCOLN PARK#@7#@43#@17031070102#@170310701022000#@1172301.90442496#@1918839.69417412#@41.9327439571#@-87.6422188452#@(41.9327439571, -87.6422188452)"
THE NEIGHBORHOOD STORE#@47617#@16859#@4200#@B#@8313 S RACINE AVE#@60620#@AUBURN GRESHAM#@71#@21#@17031711000#@170317110001007#@1169811.74003029#@1849596.04357473#@41.7427877337#@-87.6533842508#@(41.7427877337, -87.6533842508)"
THE PRODUCE CENTER#@44723#@16464#@12000#@A#@5820 N MILWAUKEE AVE#@60646#@NORWOOD PARK#@10#@45#@17031100100#@170311001002047#@1135086.80915268#@1938439.54684566#@41.9872696368#@-87.7785157048#@(41.9872696368, -87.7785157048)"
The Unit#@2021618#@351168#@3500#@B#@2523 E 75TH ST#@60649#@SOUTH SHORE#@43#@7#@17031431302#@170314313022003#@1194459.42861596#@1855683.51373929#@41.7589223174#@-87.5628760391#@(41.7589223174, -87.5628760391)"
THE WAREHOUSE#@1843355#@315225#@6000#@B#@538 W 119TH ST#@60628#@WEST PULLMAN#@53#@34#@17031530200#@170315302003018#@1174692.37969751#@1826020.55798845#@41.6779860017#@-87.6362008551#@(41.6779860017, -87.6362008551)"
THREE BROTHER#@6321#@62766#@10001#@A#@900 N FRANCISCO AVE#@60622#@WEST TOWN#@24#@26#@17031242700#@170312427001004#@1156842.05024406#@1906097.69966941#@41.8981068159#@-87.6993783779#@(41.8981068159, -87.6993783779)"
THREE R FOOD#@1943396#@339315#@3000#@B#@2712 W MONTROSE AVE#@60618#@ALBANY PARK#@14#@33#@17031140800#@170311408002016#@1157408.39410641#@1929156.72352527#@41.961370945#@-87.6966693474#@(41.9613709450, -87.6966693474)"
THREE ROOSTERS, INC.#@1980803#@345267#@4830#@B#@12247 S HALSTED ST#@60628#@WEST PULLMAN#@53#@34#@17031530501#@170315305012020#@1173256.24446774#@1823452.92624485#@41.6709717654#@-87.6415330496#@(41.6709717654, -87.6415330496)"
Three Stars Liquors#@1488855#@274865#@4600#@B#@310 N KOSTNER AVE#@60624#@WEST GARFIELD PARK#@26#@28#@17031260400#@170312604001012#@1146960.83950208#@1901550.34199703#@41.8858229904#@-87.7357878114#@(41.8858229904, -87.7357878114)"
THRIFTY FOOD#@1045545#@28478#@4000#@B#@928 W WILSON AVE#@60640#@UPTOWN#@3#@46#@17031031501#@170310315013003#@1169121.32404408#@1930772.46231733#@41.9655577007#@-87.653559279#@(41.9655577007, -87.6535592790)"
TIERRA CALIENTE MARKET#@1769425#@311388#@3125#@B#@1402 N ASHLAND AVE#@60622#@WEST TOWN#@24#@1#@17031241500#@170312415002014#@1165430.19326393#@1909440.71828793#@41.9071018181#@-87.6677396553#@(41.9071018181, -87.6677396553)"
TONY'S FINER FOODS ENTERPRISES, INC.#@1717568#@305203#@35000#@A#@2500 N CENTRAL AVE#@60639#@BELMONT CRAGIN#@19#@30#@17031190602#@170311906022019#@1138581.76143148#@1916095.59579769#@41.9258928802#@-87.7662048258#@(41.9258928802, -87.7662048258)"
TONY'S FINER FOODS ENTERPRISES, INC.#@1717867#@305203#@21000#@A#@3607 W FULLERTON AVE#@60647#@LOGAN SQUARE#@22#@35#@17031220902#@170312209022000#@1151897.10854296#@1915676.25827983#@41.924490094#@-87.717288131#@(41.9244900940, -87.7172881310)"
TONY'S FINER FOODS ENTERPRISES, INC.#@1717529#@305203#@31000#@A#@4137 N ELSTON AVE#@60618#@IRVING PARK#@16#@39#@17031160400#@170311604001027#@1150401.29850766#@1927194.41434558#@41.9561262015#@-87.7224828263#@(41.9561262015, -87.7224828263)"
TONY'S FINER FOODS ENTERPRISES, INC.#@1717532#@305203#@33000#@A#@4608 W BELMONT AVE#@60641#@PORTAGE PARK#@15#@30#@17031151002#@170311510024000#@1144945.50293093#@1920912.78478701#@41.9389938243#@-87.7426989895#@(41.9389938243, -87.7426989895)"
TRADER JOE'S#@1991799#@211718#@15000#@A#@3745 N LINCOLN AVE#@60613#@NORTH CENTER#@5#@47#@17031050600#@170310506002002#@1163151.3751743#@1925042.09426216#@41.9499611711#@-87.6756711293#@(41.9499611711, -87.6756711293)"
TRADER JOE'S EAST#@1592120#@211718#@10615#@A#@44 E ONTARIO ST#@60611#@NEAR NORTH SIDE#@8#@42#@17031081500#@170310815002008#@1176714.09939055#@1904540.63668179#@41.8934080204#@-87.6264377426#@(41.8934080204, -87.6264377426)"
TRADER JOE'S EAST#@1277005#@211718#@11600#@A#@1840 N CLYBOURN AVE#@60614#@LINCOLN PARK#@7#@32#@17031832600#@170318326002019#@1168978.24436791#@1912136.7918219#@41.9144237141#@-87.654627843#@(41.9144237141, -87.6546278430)"
TRATTORIA ISABELLA#@1842843#@320408#@3365#@B#@217 N JEFFERSON ST#@60661#@NEAR WEST SIDE#@28#@42#@17031280100#@170312801001026#@1172322.5414348#@1901912.23198967#@41.8862936679#@-87.6426439206#@(41.8862936679, -87.6426439206)"
TREASURE ISLAND FOODS#@1311#@85291#@10001#@A#@3460 N BROADWAY#@60657#@LAKE VIEW#@6#@44#@17031062000#@170310620002000#@1171266.71787598#@1923235.21107269#@41.9448282656#@-87.6458934884#@(41.9448282656, -87.6458934884)"
TREASURE ISLAND FOODS#@1307#@85291#@10001#@A#@1639 N WELLS ST#@60614#@LINCOLN PARK#@7#@43#@17031071500#@170310715005003#@1174435.97950417#@1911410.9826743#@41.9123117952#@-87.6345988555#@(41.9123117952, -87.6345988555)"
TREASURE ISLAND FOODS#@1315#@85291#@10001#@A#@2121 N CLYBOURN AVE#@60614#@LINCOLN PARK#@7#@43#@17031832500#@170318325002021#@1167009.00433731#@1914116.86409732#@41.919899684#@-87.6618055364#@(41.9198996840, -87.6618055364)"
TREASURE ISLAND FOODS#@1319#@85291#@10001#@A#@680 N LAKE SHORE DR#@60611#@NEAR NORTH SIDE#@8#@42#@17031081401#@170310814012011#@1179588.03643583#@1905071.17066467#@41.8947983703#@-87.6158666457#@(41.8947983703, -87.6158666457)"
TREASURE ISLAND FOODS INC#@1303#@85291#@10001#@A#@75 W ELM ST#@60610#@NEAR NORTH SIDE#@8#@42#@17031081000#@170310810001000#@1175348.30443413#@1908034.50361406#@41.9030261368#@-87.6313487722#@(41.9030261368, -87.6313487722)"
TWO BLUE FOODS INC#@66710#@20549#@3000#@B#@702 E 100TH PL#@60628#@PULLMAN#@50#@8#@17031500100#@170315001004015#@1183074.98399328#@1838632.19308852#@41.712403787#@-87.6051275894#@(41.7124037870, -87.6051275894)"
T & Z MEAT#@1974575#@343806#@3000#@B#@3021 N CICERO AVE#@60641#@BELMONT CRAGIN#@19#@31#@17031190100#@170311901001017#@1143886.97870924#@1919747.42919214#@41.9358159257#@-87.7466186972#@(41.9358159257, -87.7466186972)"
ULTRA FOODS#@1741082#@308026#@87600#@A#@3250 W 87TH ST#@60652#@ASHBURN#@70#@18#@17031700402#@170317004023025#@1156151.77564443#@1846754.04073166#@41.7352740895#@-87.7035112835#@(41.7352740895, -87.7035112835)"
VIET HOA PLAZA#@10540#@85532#@6174#@B#@1051 W ARGYLE ST#@60640#@UPTOWN#@3#@48#@17031031200#@170310312002000#@1168165.7555058#@1933540.49160847#@41.9731740098#@-87.6569923349#@(41.9731740098, -87.6569923349)"
WALGREENS #05034#@18768#@7551#@#@A#@6315 S KEDZIE AVE#@60629#@CHICAGO LAWN#@66#@15#@17031660600#@170317000000000#@1156182.658#@1862477.573#@41.77842134#@-87.70297606#@(41.77842134, -87.70297606)"
WALGREENS # 05192#@1144217#@147#@#@A#@2924 E 92ND ST#@60617#@SOUTH CHICAGO#@46#@7#@17031461000#@170315000000000#@1197293.218#@1844562.952#@41.72833654#@-87.55286024#@(41.72833654, -87.55286024)"
WALGREENS # 06297#@1248924#@147#@#@A#@6016 W 63RD ST#@60638#@CLEARING#@64#@23#@17031640300#@170316000000000#@1137276.865#@1862177.824#@41.77795816#@-87.7722942#@(41.77795816, -87.7722942)"
WALGREENS #11410#@1959845#@7551#@#@A#@1627 N PULASKI RD#@60639#@HUMBOLDT PARK#@23#@30#@17031230400#@170312000000000#@1149504.572#@1910639.095#@41.91071448#@-87.72621042#@(41.91071448, -87.72621042)"
WALGREENS #162#@18419#@147#@#@A#@1554 E 55TH ST#@60615#@HYDE PARK#@41#@4#@17031410800#@170314000000000#@1187538.136#@1868878.342#@41.79529732#@-87.58782256#@(41.79529732, -87.58782256)"
WALGREENS #2073#@18619#@7551#@#@A#@5401 S WENTWORTH AVE#@60609#@FULLER PARK#@37#@3#@17031835600#@170318000000000#@1175923.785#@1869122.159#@41.79623488#@-87.63040492#@(41.79623488, -87.63040492)"
WALGREENS #226#@18468#@147#@#@A#@4005 W 26TH ST#@60623#@SOUTH LAWNDALE#@30#@22#@17031301802#@170313000000000#@1150066.399#@1886383.94#@41.84414469#@-87.72477825#@(41.84414469, -87.72477825)"
WALGREENS #232#@18449#@147#@#@A#@3405 S DR MARTIN LUTHER KING JR DR#@60616#@DOUGLAS#@35#@4#@17031351000#@170314000000000#@1179511.815#@1882412.902#@41.8326245#@-87.6168411#@(41.8326245, -87.6168411)"
WALGREENS #2923#@18551#@147#@#@A#@6330 S DR MARTIN LUTHER KING JR DR#@60637#@GREATER GRAND CROSSING#@69#@20#@17031842500#@170318000000000#@1179971.443#@1862983.346#@41.77929761#@-87.61574988#@(41.77929761, -87.61574988)"
WALLY'S INTERNATIONAL MARKET#@32288#@14504#@10001#@A#@3256 N MILWAUKEE AVE#@60618#@AVONDALE#@21#@31#@17031831100#@170318311003024#@1149524.31975339#@1921376.25108543#@41.9401778125#@-87.7258584348#@(41.9401778125, -87.7258584348)"
WALLY'S MARKET INC#@72825#@21938#@33000#@A#@6601 W IRVING PARK RD#@60634#@DUNNING#@17#@38#@17031170300#@170311703001003#@1131673.89137413#@1925827.77372273#@41.9527216579#@-87.7913622126#@(41.9527216579, -87.7913622126)"
WALMART#@2164075#@303471#@#@A#@1424 W 47TH ST#@60609#@NEW CITY#@61#@3#@17031842600#@170318000000000#@1167548.598#@1167550.933#@41.80876829#@-87.66098821#@(41.80876829, -87.66098821)"
WALMART#@#@#@#@A#@10900 S DOTY AVE W#@60628#@PULLMAN#@50#@9#@17031500200#@170315000000000#@1185444.674#@1832788.876#@41.69631368#@-87.59663224#@(41.69631368, -87.59663224)"
WASHINGTON GROCERY#@6249#@23967#@4200#@B#@4139 W FIFTH AVE#@60624#@WEST GARFIELD PARK#@26#@24#@17031261000#@170312610002013#@1148829.35095908#@1896476.40081091#@41.8718636117#@-87.7290573726#@(41.8718636117, -87.7290573726)"
WAY LOW DISCOUNT FOOD, INC.#@41036#@16053#@2500#@B#@1551 S KEDZIE AVE#@60623#@NORTH LAWNDALE#@29#@24#@17031843100#@170318431001029#@1155321.42256219#@1892143.5663288#@41.8598459614#@-87.705338554#@(41.8598459614, -87.7053385540)"
WEST HAVEN MARKET & GRILL#@17558#@7111#@3200#@B#@2132 W WASHINGTON BLVD#@60612#@NEAR WEST SIDE#@28#@2#@17031837800#@170318378002019#@1162032.11657604#@1900702.26277479#@41.8831944724#@-87.6804664902#@(41.8831944724, -87.6804664902)"
WEST LAWN FOODS#@1591726#@289367#@17000#@A#@5838 S PULASKI RD#@60629#@WEST ELSDON#@62#@13#@17031620300#@170316203002019#@1150664.3805731#@1865421.22882274#@41.7866084095#@-87.7231300289#@(41.7866084095, -87.7231300289)"
WHOLE FOODS MARKET#@1933690#@86298#@74883#@A#@1550 N KINGSBURY ST#@60642#@NEAR NORTH SIDE#@8#@32#@17031842200#@170318422001017#@1169422.03299966#@1910309.10446923#@41.9093987878#@-87.6530506979#@(41.9093987878, -87.6530506979)"
WHOLE FOODS MARKET#@76395#@86298#@30591#@A#@30 W HURON ST#@60610#@NEAR NORTH SIDE#@8#@42#@17031081600#@170310816002002#@1175903.12871066#@1905102.70964871#@41.8949686732#@-87.6293991787#@(41.8949686732, -87.6293991787)"
WHOLE FOODS MARKET#@1678048#@86298#@19740#@A#@3640 N HALSTED ST#@60613#@LAKE VIEW#@6#@44#@17031061000#@170310610001009#@1170228.55591858#@1924572.20180038#@41.948519803#@-87.6496701249#@(41.9485198030, -87.6496701249)"
WHOLE FOODS MARKET#@1678043#@86298#@11310#@A#@1101 S CANAL ST#@60607#@NEAR WEST SIDE#@28#@2#@17031841900#@170318419002074#@1173339.13581984#@1895578.03719116#@41.8688897111#@-87.6390989281#@(41.8688897111, -87.6390989281)"
WHOLE FOODS MARKET#@1678035#@86298#@6335#@B#@6020 N CICERO AVE#@60646#@FOREST GLEN#@12#@39#@17031120200#@170311202004001#@1143245.2439093#@1939669.1376559#@41.9904947718#@-87.7484774142#@(41.9904947718, -87.7484774142)"
WHOLE FOODS MARKET#@54059#@86298#@4501#@B#@3300 N ASHLAND AVE#@60657#@LAKE VIEW#@6#@44#@17031062500#@170310625001000#@1165027.79669244#@1921997.10688755#@41.9415658578#@-87.6688604029#@(41.9415658578, -87.6688604029)"
WILLIAM'S PRODUCE#@2079521#@359604#@6375#@B#@6309 W GRAND AVE#@60639#@BELMONT CRAGIN#@19#@29#@17031191301#@170311913013002#@1133912.47018922#@1914608.00932886#@41.9218942299#@-87.78339752#@(41.9218942299, -87.7833975200)"
WINDY CITY INC#@24289#@9833#@4225#@B#@324 S CICERO AVE#@60644#@AUSTIN#@25#@24#@17031252202#@170312522025003#@1144408.89294698#@1897932.78407471#@41.8759443554#@-87.7452502275#@(41.8759443554, -87.7452502275)"
W K R B FOOD & LIQUOR#@25165#@10242#@4340#@B#@9361 S COTTAGE GROVE AVE#@60619#@CHATHAM#@44#@8#@17031440800#@170314408002017#@1183247.92733381#@1842808.58250396#@41.7238602893#@-87.6043647208#@(41.7238602893, -87.6043647208)"
WORLD FRESH MARKET#@1492163#@21515#@5500#@B#@2434 W DEVON AVE#@60659#@WEST RIDGE#@2#@50#@17031020602#@170310206022013#@1158782.27269053#@1942449.17897933#@41.997817926#@-87.6912518856#@(41.9978179260, -87.6912518856)"
W & R FOOD & LIQUOR INC#@19348#@7922#@2700#@B#@1717 E 79TH ST#@60649#@SOUTH CHICAGO#@46#@8#@17031460500#@170314605007008#@1189209.38308157#@1852902.615096#@41.7514187003#@-87.5822058165#@(41.7514187003, -87.5822058165)"
ZEE DOLLAR AND FOOD#@2014197#@350114#@3000#@B#@375 E 75TH ST#@60619#@GREATER GRAND CROSSING#@69#@6#@17031691300#@170316913001000#@1180143.28150059#@1855330.44240918#@41.758293315#@-87.6153541087#@(41.7582933150, -87.6153541087)"
ZIAD CERTIFIED FOODS#@9046#@4213#@2500#@B#@513 E 47TH ST#@60653#@GRAND BOULEVARD#@38#@3#@17031381200#@170313812002015#@1180538.32890759#@1873929.87531241#@41.8093228701#@-87.6133355212#@(41.8093228701, -87.6133355212)"
Z & S FOOD & LIQUOR#@7382#@3827#@6000#@B#@1351 W 87TH ST#@60620#@AUBURN GRESHAM#@71#@21#@17031711400#@170317114001000#@1168619.05601113#@1847024.55359174#@41.7357569772#@-87.6578282347#@(41.7357569772, -87.6578282347)"
